Hotel_name,name,rating,review
Casa d'Ladera,Tasya Nur Amalia Putri,1.0,"(Translated by Google) For standard rooms such as not being cleaned, a lot of dust between the tables and mattresses, the tv remote often has an error, you have to hit it before you can , there is no toothbrush, the sheets are dull and have lots of holes, the lighting is lacking, so at night it's a bit creepy (Original) Untuk kamar standar seperti tidak dibersihkan, banyak debu di sela2 meja dan kasur, remote tv sering error harus di pukul baru bisa😅, gaada sikat gigi, sprei kusam dan banyak bolong, pencahayaan kurang, jd kalo malem agak creepy gitu deh"
Casa d'Ladera,setia purwadi,3.0,"(Translated by Google) Clean & comfortable rooms.... Hot water is also there, even though the water is small... Friendly service... But..... The sheets are not replaced, they are very dirty... There are also no toiletries, you have to ask first & what is delivered is just like in the photo.... (Original) Kamar bersih & nyaman.... Air panas jg ada, walaupun airnya kecil ... Pelayanan ramah... Tapi..... Sprei gak diganti, lecek banget... Alat mandi jg gak ada, harus diminta dulu & yg diantar hanya seperti di foto...."
Casa d'Ladera,Ihsan Kaluku,4.0,(Translated by Google) Reachable Rooms are spacious and cheap but not cheap... Top (Original) Mudah di jangkau Kamar lega dan murah tapi tidak murahan... Top
Casa d'Ladera,si non,3.0,"(Translated by Google) This is an old hotel that I was immediately attracted to when I first saw it on agoda*a, it's really beautiful, I got the old feel but it's good too. The rooms in this hotel are more like dormitories, eh, what's the name of tea, I don't know. I stayed here for a day, so I extended it for another day, so in total I stayed here for two days. But even though I like the hotel, for some reason I don't dare to be told to sleep at night alone, so I always bring a friend to accompany me to sleep at night hehe, luckily my friend is kind and wants to accompany me to sleep there. This hotel makes you feel like you're in an ancient European complex, it's really funny, really, you have to go if you dare but WKWK. In this hotel, but no toothbrush, there is only soap, the bathroom curtain is dirty at the bottom, there is no bathroom tissue, the tissue usually runs out, the TV channel only has one channel, the phone is also weird, it's useless, so if something goes wrong still have to go directly to the receptionist. But the good thing about this hotel is that if you order food online, you will be able to deliver it to the front door, wow, and here there is a play area for children too, hehe, it's really funny. (Original) Ini hotel tua yang buat aku langsu g tertarik pas pertama kali liat di agod*a, cantik banget, nuansa tuanya dapet tapi bagus juga. Kamar di hotel ini lebih mirip ke asrama ga si, eh apa si namanya teh, gatau. Aku stay disini yg tadinya mau sehari jadi extend lagi sehari, jadi total aku stay disini dua hari. Tapi walaupun aku suka sama hotelnya, entah kenapa aku ga berani kalo disuruh tidur malam malam sendiri, jadi aku selalu bawa temen buat nemenin aku bobo malam hehe, untungnya temen aku pada baik dan mau nemenin aku bobo disana. Di hotel ini bikin kalian berasa di kompleks eropa jaman dulu, lucu banget pokoknya mah, wajib kalian datangi si kalo berani tapi WKWK. Di hotel ini tapi ga dikasih sikat gigi, cuma ada sabun, korden kamar mandinya kotor di bagian bawah, tisu kamar mandi gaada, tisu biasanya juga abis, channel tv cuma ada satu saluran, teleponnya juga aneh kek ga berguna gitu jadi kalo ada apa apa tetep harus langsung ke resepsionis. Tapi enaknya di hotel ini tu kalo kalian pesen makanan lewat online gitu bakal bisa dianter sampe depan pintu wkwkw, dan disini ada tempat bermain buat anak anak juga loh hehe, lucu deh pokoknya."
Casa d'Ladera,AGUNG PRASETYO ADI PAMUNGKAS,5.0,"(Translated by Google) I like the facilities and employees, especially Alvi Karina Agustin (Original) suka dengan fasilitas dan karyawan terutama kepada alvi karina agustin"
Casa d'Ladera,Richard Steven,4.0,(Translated by Google) An old accommodation that may have been successful in the past but now the price is cheap but the items are a bit out of date (Original) Penginapan lama yang mungkin dulu berjaya tp skrg harganya murah namun agak sedikit ketinggalan jaman barang2nya
Casa d'Ladera,Elisa Oslan,4.0,"(Translated by Google) For the cleanliness of the room it is quite clean, the sheets are like hotels in general, the service is good but you have to ""request"" not always provided like towels and drinking water. The internet connection is not good, if you enter the room the connection is lost, it needs to be improved because the connection is the most important. (Original) Untuk kebersihan dari kamarnya cukup bersih, sprei yah spt hotel² pada umumnya, pelayanannya bagus tp harus ""diminta"" tidak selalu disediakan spt handuk dan air minum. Koneksi internet kurang bagus, bila msk ke dlm kamar koneksi lsg hilang, perlu ditingkatkan nih krn koneksi paling penting."
Casa d'Ladera,muasromatul Azizah,3.0,"(Translated by Google) If the goal is lazy. I've subscribed here. Especially if you bring small children. It just feels more private. It's just that, the room equipment is all old. It's also time to replace towels and blankets (Original) Kalau tujuannya lembang. Udah langganan disini. Apalagi bawa anak kecil. Berasa lebih privat aja. Cuma ya itu, perlengkapan kamarnya serba tua. Handuk dan selimut juga udah saatnya di ganti"
Casa d'Ladera,Dendy Anshori,5.0,"(Translated by Google) One of the great hotels in Setiabudi, affordable prices, easy access, near the main road (Original) One of great hotel at Setiabudi, affordable prices, easy access, near main road Nearby activities: Lembang, UPI, Sapu Lidi, Darmaga Sunda"
Casa d'Ladera,radik setagalih,5.0,"(Translated by Google) One of the comfortable hotels at a fairly affordable price. It is located between Setiabudi and Lembang, so you don't have to go far if you want to visit the Lembang area. The place is also not far from Bandung city, so it's still okay if you want a culinary tour in the area. The hotel rooms are quite clean and quite spacious. There should be lots of room choices. Suitable for a place to stop to sleep for a couple or family (Original) Salah satu hotel yg nyaman dengan harga yang cukup terjangkau. Terletak di antara setiabudi dan lembang, jadi ngga perlu jauh jauh kalau mau wisata ke area lembang. Tempatnya juga ngga jauh dari bandung kota, jadi masih oke kalau mau wisata kuliner didaerah tersebut. Kamar hotelnya cukup bersih dan lumayan luas. Banyak pilihan kamar sih harusnya. Cocok buat tempat singgah untuk tidur buat pasangan atau keluarga"
Casa d'Ladera,Andy Mulyawan,4.0,"(Translated by Google) continued success..hopefully it will still exist in the midst of intense competition which makes this hotel management have to rack their brains hard to take the market..but don't let it become dirty & smelly, ok? it's not just this once here..we've known for a long time..just fix it..& hang on..sure there are still many who come to stay here..the position is still very selling..very strategic..keep up the spirit! (Original) sukses terus..semoga tetap eksis ditengah ketatnya persaingan yg membuat manajemen hotel ini harus putar otak keras ambil pasar..tapi jangan sampe jadi jorok & bau juga sih ya..ini yg paling signifikan..yg paling membuat pelanggan tidak nyaman..kami tidak hanya sekali ini kesini..kami sudah tau dari lama..perbaiki saja..& bertahanlah..yakin masih banyak yang datang menginap disini..posisinya masih sangat ngejual..sangat strategis..tetap semangat!"
RedDoorz Plus near Isola UPI,Rudel Balatbat,3.0,"Stayed here from 25 Feb to 2 Mar for my coffee training, overall it was an ok experience. The room is good enough for sleeping, the location can be noisy at day due to school just beside the hotel. They are promoting spotless linens though my linens are full of spots and had to ask the staff to replace the pillows as the inner pillows are already yellowing due to stains and it so old plus it has a odd smell. The wifi is decent no issue. The breakfast was good enough, paid extra for it. The room though is quite dirty specially the toilet door. But i guess you cannot expect too much from a very cheap deal as well."
RedDoorz Plus near Isola UPI,Yulinda Amri,1.0,"Really bad experience, stayed there from Dec 27-29, 2018. The Guest Room's door didn't have a handle (broken, wasn't get repaired), without the key in our hand, we were locked inside the rooms once. The bathroom was moldy and smell bad. Linens were stained (especially towel), main light in the room didn't work. The receptionist staff was friendly, but wasn't informative. Breakfast in the first day wasn't prepared, instead, they delivered it as dinner at night, after getting complained. Will never go back there."
RedDoorz Plus near Isola UPI,Arien Pinnata (Apin),4.0,👍
RedDoorz Plus near Isola UPI,Pejalan Kampoeng Channel (ZAL),5.0,Coffee break
RedDoorz Plus near Isola UPI,firly yuanita,5.0,Ok
RedDoorz Plus near Isola UPI,Agi Rosyadi,5.0,Nice place and nice to sleep here
RedDoorz Plus near Isola UPI,Ilham rona,4.0,Good
RedDoorz Plus near Isola UPI,Hadibroto,5.0,Ok
RedDoorz Plus near Isola UPI,Josua Rambe,2.0,Need improvement
RedDoorz Plus near Isola UPI,Pratama Rizki,5.0,"(Translated by Google) Lodging that is suitable if you want a low budget, the condition of the room that I stayed in was not good, the toilet door had a broken handle. There is no special parking area, motorbikes can still be in front, but cars are a bit further away (Original) Penginapan yang cocok jika ingin low budget, kondisi kamarnya yang saya tempati kurang bagus di pintu toiletnya gagangnya rusak. Gak ada lahan parkir khusus, kalau motor masih bisa di depan, tapi kalau mobil agak jauhan"
RedDoorz Plus near Isola UPI,Syahrul Akbar,5.0,"(Translated by Google) Actually the place is nice, just when I stayed, to be precise the day I checked out the water ran out, when I was asked about the water machine or something that was broken and it wasn't finished until noon, so I took a shower elsewhere. Please check the facilities often. (Original) Sebenernya enak tempatnya, cuma pas saya nginep, tepatnya hari cekout air habis, pas ditanya ktnya mesin air atau apanyalah rusak dan itu sampe siang belum selesai, jd mandi di tempat lain. Mohon sering² dicek ya fasilitasnya."
RedDoorz Plus near Isola UPI,Angga Permana,5.0,"(Translated by Google) strategic location, close to everywhere, especially in Gegerkalong, lots of people selling food, so it's not difficult to find food, come on, those who want to book cheap prices can call 082126111271, hope this helps (Original) lokasi strategis dekat kemana mana apa lagi di gegerkalong nya banyak yang jualan makanan jadi ngga susah cari makan, yuk yang mau booking harga murah bisa hubungi ke nomor 082126111271 semoga membantu"
RedDoorz Plus near Isola UPI,Irpan Batubara,4.0,"(Translated by Google) The location is in the new Gerlong commotion complex, turn right before DT. The rooms are clean and well-maintained. Stand-by officer. There are snack and soft drink stalls. (Original) Lokasinya di komplek geger kalong baru Gerlong belok kanan sebelum DT. Kamar bersih dan terawat. Petugas stand by. Ada kios snak dan minuman ringan."
RedDoorz Plus near Isola UPI,INDRI INDRIANTO,5.0,"(Translated by Google) The location is strategic, the facilities are good and the rooms are also clean and comfortable. Want to make a reservation? Just contact via whatsapp 082130021218 (Original) Tempat nya strategis fasilitas nya bagus dan kamarnya juga bersih serta nyaman . Mau reservasi? Hubungi aja via whatsapp 082130021218"
RedDoorz Plus near Isola UPI,Caesaresti Vega Utami P,5.0,"(Translated by Google) the room is spacious, the location is also very strategic, lots of culinary delights near the hotel, book a room on WA 081283616393 let's book (Original) kamar nya luas, tempat nya juga strategis banget,banyak kulineran dibdekat hotel, pesan kamar di WA 081283616393 yuk book"
RedDoorz Plus near Isola UPI,Khabibur Rohman,3.0,"(Translated by Google) For those who are looking for the closest hotel to UPI, this hotel can be an attractive choice. The distance from the UPI parking lot is only about 200 meters, it is possible to reach it on foot. Even so, there is ample parking for cars and motorbikes. The area is quiet and serene. (Original) Bagi yang mencari hotel terdekat dengan UPI, maka hotel ini bisa jadi pilihan menarik. Jaraknya dari tempat parkir UPI hanya sekitar 200 meter, sangat mungkin ditempuh dengan jalan kaki. Meski begitu, tersedia parkir mobil maupun motor yang cukup luas. Areanya pun tenang dan hening."
RedDoorz Plus near Isola UPI,RR_Rayhabi Channel,5.0,"(Translated by Google) The first time I arrived, it turned out to be completely minimalist where the receptionist was, walked up the stairs, it was pretty good going up to the room, the atmosphere was close to the school, during the day it was noisy with the sound of the school, at night it was okay, depending on the other occupants too. If the cleanliness for the redor level is good, okay. the room that I live in is on the 4th floor. Good for redor capacity. (Original) Pertama kali datang, ternyata serba minimalis tmpt resepsionis, jalan tangganya, lumayan banget naik ke kmr, suasana dkt dgn sekolah, klo siang y ribut suara sekolah, klo malam lumayanlah, tergantung penghuni lainnya juga. Klo kebersihan tuk level redor bagus ya.okelah. kmr yg gw huni lantai 4 ya. Bgs tuk kapasitas redor."
RedDoorz Plus near Isola UPI,Alvan ᮃᮊᮌ,3.0,"(Translated by Google) ️ Very close distance to UPI campus and JL Gegerkalong ️ Rooms are quite okay ️ Hot water is available but it takes a while ️ Free WiFi ️ There is a TV + settop box ️ There is only one socket (highly recommended to bring an outlet terminal or buy it around Jl Gegerkalong with prices starting from Rp. 26,000) ️ The hotel area is quite far from the noise so it's quite comfortable ️ This hotel can only be ordered through the reddoorz application, you can't order directly on the spot and it's best if you want to order from far away, the maximum order is on Friday if on Saturday it gets full quickly and the price will go up Thank you 🙏 (Original) ➡️ Jarak sangat dekat dengan kampus UPI dan JL Gegerkalong ➡️ Kamar lumayan oke ➡️ Air panas ada tapi agak lama ➡️ WiFi gratis ➡️ Ada TV + settop box ➡️ Stop kontak hanya ada satu (sangat disarankan untuk bawa terminal stopkontak atau beli di sekitar jl Gegerkalong dengan harga mulai Rp 26,000) ➡️ Area hotel cukup jauh dari kebisingan jadi cukup nyaman ➡️ Hotel ini hanya bisa dipesan melalui aplikasi reddoorz tidak bisa langsung pesan di tempat dan sebaiknya jika ingin pesan harus dari jauh jauh hari maximal pemesanan di hari Jumat jika di hari Sabtu cepat penuh dan harganya akan naik Terimakasih 🙏"
RedDoorz Plus near Isola UPI,akmal mahardika,5.0,"(Translated by Google) The hotel is clean and the staff is friendly, booking is also very easy, only via WhatsApp and can get a discount, this is the WhatsApp number of the RedDoorz admin in Indonesia 0812-1372-5595 (Original) Hotelnya bersih dan staffnya ramah, booking juga sangat mudah hanya melalui WhatsApp dan dapat diskon, ini nomor WhatsApp admind RedDoorz se Indonesia 0812-1372-5595"
RedDoorz Plus near Isola UPI,Agung Budhi,5.0,"(Translated by Google) Recommendations for newly married couples.. if anyone wants to book, you can contact the admin via whatsapp 081283616393 (Original) Rekomendasi buat pasangan yang baru nikah.. jika ada yang ingin boking bisa hubungi admin lewat whatsapp 081283616393"
RedDoorz Plus near Isola UPI,Nurul Karin,2.0,"(Translated by Google) Before that, I've stayed here 2 times, okay, okay, I'll give a 5 star review. Because the experience of 2 times was good staying here, as a result of this year's end vacation, staying here again. Got a room on the 1st floor, room number 1201 and 1202. Room 1202, the bathroom door was broken and couldn't be closed, the TV also couldn't be turned on because the Box setup was wrong. There is an unpleasant smell coming from the bathroom, like the smell of rotten eggs. 3 times the smell came out 1. At 17.00 2. At 23.00 3. At 08.00 I don't know what that smell is, it's really annoying (Original) Sebelum nya udh 2 kali nginep disini, oke oke aja saya kasih review bintang 5. Karna pengalaman 2 kali enak nginep disini alhasil liburan akhir tahun ini nginep disini lagi. Dapet kamar di lt 1 kamar nomer 1201 dan 1202. Kamar 1202 pintu kamar mandi rusak ga bisa ditutup, tv juga ga bisa dinyalakan karena setup Box nya eror. Ada bau kurang sedap yg keluar dari kamar mandi, seperti bau telur busuk. 3 kali bau nya keluar 1. Pukul 17.00 2. Pukul 23.00 3. Pukul 08.00 Entah bau apa itu, bau nya sangat mengganggu"
RedDoorz Plus near Isola UPI,wisjnu wardana,3.0,"(Translated by Google) The advantages are quite a variety of food. Not too far to walk knowing it's close to campus etc. Got room 1201 if I'm not mistaken. No ventilation. AC is noisy and not cold. Electrical plugs are limited and piled up JD. To charge your cellphone, you have to unplug the AC or TV. Room a bit damp. The pillowcase sheets are a bit sticky but I always bring my own prayer mat, so it's safe to cover it. Oh yeah, near the bathroom there are a lot of ants too but I don't see why. The environment in the JD complex is relatively quiet, a bit far from the highway. Only in the morning the staff cleans elsewhere (maybe around the receptionist) the music is loud, JD is disturbing. (Original) Kelebihannya lumayan beragam u makanan. Ga terlalu jauh jalan kaki maklum dekat kampus dll. Dpt kamar 1201 kalau ga salah. Ga ada ventilasi. AC berisik dan ga dingin. Colokan listrik terbatas dan numpuk JD u charge hp hrs cabut AC atau tv. Kamar agak lembab. Sprei sarung bantal agak lengket tapi sy selalu bawa sarung sajadah sendiri JD aman bisa nutupin. O ya dekat kamar mandi banyak semut jg tp sy ga liat sebabnya. Lingkungan dlm komplek JD relatif tenang agak jauh dr jln raya. Hanya pagi hari petugas bebersih di tempat lain (mungkin sekitar receptionis) musiknya kekencengan JD ganggu."
RedDoorz Plus near Isola UPI,Riizuki Light,5.0,"(Translated by Google) The rooms are quite good, the service is very good, the owner is friendly, the location is easy to access (Original) Kamar cukup baik, servis sangat bagus, pemilik ramah, lokasi akses mudah"
RedDoorz Plus near Isola UPI,Sumiyati 11,5.0,(Translated by Google) ac g cold. The place is close to DT Middle School (Original) Ac g dingin. Tempat nya deket sih ke smp DT
RedDoorz Plus near Isola UPI,Zani Santosa,4.0,"(Translated by Google) Can enter faster, AC is still on, wifi is fast, comfortable place, just right for 130k. But minus a lot of furniture that hasn't been repaired so it doesn't look neat (the cupboard door is dislodged, the curtain rods are tilted because the bolts want to come off, the room lights haven't been replaced so it's dim, the bathroom glass hasn't been installed), there's no Qibla marker, and the service isn't friendly in my opinion, cutlery that is ready to use is not provided in the room, so it's a thing that's a bit of a shame so you don't get the maximum stay experience. But it's okay, it's still worth to book for staycation-ers. (Original) Bisa masuk lebih cepet, AC masih nyala, wifi kebut, tempat nyaman, pas buat 130k aja. Tapi minusnya banyak perabot yang gak dibetulin jadi gak keliat rapi (pintu lemari copot, tiang hordeng yang miring karena baut mau copot, lampu ruangan gak diganti jadi remang remang, kaca kamar mandi yang gak dipasang), gak ada penanda kiblatnya, sama pelayanannya kurang ramah menurut saya, gak disediain alat makan yg siap pake di kamar, jadi jadi hal yang rada disayangin sehingga kurang dapetin pengalaman nginep maksimal. Tapi gak apa, masih worth to book buat para staycation -ers."
RedDoorz Plus near Isola UPI,andhi andhi,3.0,"(Translated by Google) The room is ordinary, the pillows are thin, the TV channel is broken, the bathroom door can't be opened from the inside. Good location for going to UPI, sufficient service, there is a small canteen where you can buy pop noodles, indomie, hot or cold drinks (Original) Ruangan biasa saja, bantal tipis, saluran TV rusak, kamar mandi pintu tidak bs dibuka dari dalam. Lokasi bagus utk ke UPI, pelayanan cukup, ada kantin kecil bisa beli pop mie, indomie, minuman panas atau dingin"
RedDoorz Plus near Isola UPI,Deden Lio,5.0,"(Translated by Google) There's no parking space, so it's on the side of the road in the complex. Forced layout. So the hallway and stairs are very narrow. If it's in a complete room, it seems sober. Enough for the price of 170k It's a shame the AC isn't cold. The window grilles are full of dust, Apart from that it's still good.. (Original) Ga punya lahan parkir, jadi di pinggir jalan wlo dlem komplek. Penataan ruangan yg di paksakan. Jdi lorong n tangga sngt sempit. Klo di dlam kamar komplit wlo terkesan seadanya. Ckup untk harga 170k Sayang AC ga ada dingin2nya. Kisi2 jendela bnyak debu, Selain itu masih bagus.."
RedDoorz Plus near Isola UPI,Indra Hartawan,5.0,"(Translated by Google) The place is comfortable, neat, the rooms are nice, the bathrooms are also clean, really recommend for the price, you can try to stop here guys. (Original) Tempatnya nyaman, rapi, kamarnya enak, kamar mandi juga bersih, rekom bgt untuk harganya, boleh di coba untuk singgah disini guys."
RedDoorz Plus near Isola UPI,Lajibira,4.0,"(Translated by Google) Order a room at a price of 150k via pegipegi, get a room size of about 3x4 m, pretty clean, neat, smells good with the bathroom inside (1x1 m), but after the bathroom is used it smells a little bit, maybe the ventilation is too small or is it better if you add an exhaust fan . The toiletries provided are only towels, toothbrushes & toothpaste ... no soap & shampoo. The floor is a bit sticky (whether it's been mopped or not).. the bathroom mat doesn't seem to have been replaced because it's a little wet. The TV can't be used... The hotel staff is very friendly. The room is not airtight because the sounds from outside are very audible. Overall it's okay according to the price because it's quite comfortable :) (Original) Order kamar dengan harga 150k an via pegipegi, dapet ukuran kamar sekitar 3x4 m , lumayan bersih, rapi, wangi dengan kamar mandi didalam (1x1 m), tapi setelah kamar mandi digunakan agak sedikit bau, mungkin terlalu kecil ventilasinya atau baikny siy ditambah exhaust fan. Peralatan mandi yang disediakan hanya handuk, sikat gigi, & odol .. tanpa sabun & shampoo. Lantai agak lengket (entah sudah dipel atau belum).. keset kamar mandi sepertinya belum diganti soalnya sedikit basah. Untuk tivinya tidak bisa digunakan.. Petugas hotelnya sangat ramah. Ruangan kamar tidak kedap udara karena suara2 dari luar sangat terdengar. Overall oke lah sesuai harga karena cukup nyaman :)"
RedDoorz Plus near Isola UPI,annisa dianggit,4.0,"(Translated by Google) Strategic location, a short way out, many selling food. Close to UPI campus. The room is spacious, there is hot water, the air conditioner is cold but it doesn't turn on, it's already cold hehe. The floor is very cold. There is a hanging cupboard, dressing table, mukena, towels, toiletries, drinking water and trash cans are provided. But the room is not soundproof, so if the next door neighbor turns on the tv but there is no signal it sounds really noisy. The receptionist in my opinion is less responsive, a little indifferent at checkin. Did not deliver to the room like the previous reddoorz. And downstairs the smell of cigarettes is very very wow. (Original) Lokasi strategis, jalan keluar sebentar banyak yg jual makanan2. Deket kampus UPI. Kamarnya luas, ada air panasnya, acnya dingin tp gak dinyalain juga udah dingin hehe. Lantainya dingin banget. Ada lemari gantung, meja kursi rias, disediain mukena, handuk, alat mandi, air minum dan tempat sampah. Tapi kamarnya tidak kedap suara, jadi kalo tetangga sebelah nyalain tv tp gak ada signal itu kedengeran berisik banget. Resepsionis nya menurut saya kurang tanggap sedikit cuek saat checkin. Tidak mengantar sampai kamar seperti reddoorz yg sebelumnya. Dan di lantai bawah itu bau rokoknya sangat sangat wow."
RedDoorz Plus near Isola UPI,Sri W,4.0,"(Translated by Google) The room is clean, the bathroom is also clean, the water is smooth, there are towels, but you can get a toothbrush, toothpaste and tooth pick, can't get soap and shampoo (Original) Roomnya lmyn bersih, kmr mandi jg bersih, air hangat lancar ada handuk cm dpt sikat gigi, pasta gigi n tooth pick ga dpt sabun mandi n shampoo"
RedDoorz Plus near Isola UPI,Ersa Melani,5.0,"(Translated by Google) time to stay here November 2018 so don't want to go there anymore. The place is recommended, thank God, I got complete facilities when I was in the room, there were no problems whatsoever. complete clean toilet, there is a toothbrush, toothpaste, towels, cold air conditioning, clean rooms, there is a trash can, the tv works. the price for 3 days 2 nights only 3 hundred thousand 👍👍 (Original) waktu menginap disini november 2018 jd kgn mau kesana lg. tempatnya recomen si alhamdulillah dapet fasilitas yg lengkap pas dikamar gaada kendala apapun. toilet bersih lengkap ada sikat gigi pasta gigi handuk , ac dingin , kamar bersih, ada tempat sampah, tv berfungsi . harga 3hari 2malam cuma 3ratusrban 👍👍"
RedDoorz Plus near Isola UPI,Mey,4.0,"(Translated by Google) Quite comfortable and also clean. If you stay here it looks like you're lucky to get a room. Because you can get a narrow room with a narrow bathroom too. Incidentally the room that I got was of medium size, as well as the bathroom. Hot water works fine. The location is strategic. Close to food vendors and snacks. Adjacent to Daarut Tauhiid. Because this is RedDoorz, you get towels and toiletries, such as soap, shampoo, toothbrush and toothpaste. (Original) Cukup nyaman dan juga bersih. Kalau menginap di sini sepertinya untung-untungan mendapat kamarnya. Karena bisa saja mendapat kamar yang sempit dengan kamar mandi yang sempit juga. Kebetulan kamar yang saya dapat ukurannya sedang, begitu juga dengan kamar mandinya. Air panas berfungsi dengan baik. Lokasinya strategis. Dekat dengan tukang makanan dan jajanan. Bersebelahan dengan Daarut Tauhiid. Dikarenakan ini RedDoorz, jadi mendapat handuk dan juga alat mandi, seperti sabun, shampoo, sikat gigi, dan pasta gigi."
RedDoorz Plus near Isola UPI,fitri anisa,3.0,"(Translated by Google) An affordable place to stay with complete facilities, such as air conditioning, king size bed, hot water and TV. What's unfortunate is that each room does not have soundproofing, so when you stay you always hear sounds from other rooms. In addition, in the morning the shower water flow is always small until it suddenly runs out. (Original) Tempat menginap yang terjangkau dengan fasilitas yang lengkap, seperti AC, tempat tidur king size, air panas, dan tv. Yang disayangkan adalah setiap kamar tidak memiliki peredam suara, sehingga ketika menginap selalu terdengar suara dari kamar lain. Selain itu, di pagi hari aliran air shower selalu kecil hingga tiba-tiba habis."
RedDoorz Plus near Isola UPI,Risa Ambarwati,3.0,"(Translated by Google) This guest house is located in the gegerkalong area, very close to the Darut Tauhid mosque, just behind the Indonesian Education University. The location is very strategic, many sellers of typical Bandung food and also close to places selling souvenirs. For room facilities, it is a decent category, clean, there are towels and toiletries. It's just that the bathroom is too narrow and there is no exhouse so the smell can be smelled in the room Yesterday I arrived at the hotel at around 10 pm, the atmosphere was very quiet and it took quite a while to call the guest house guard (no one was on standby), as well as when I wanted to check out in the morning. (Original) Guest House ini tempatnya di daerah gegerkalong, sangat dekat dengan mesjid Darut Tauhid, persis dibelakang Universitas Pendidikan Indonesia. Lokasinya sangat strategis, banyak penjual makanan khas bandung dan juga dekat dengan tempat jualan oleh-oleh. Untuk fasilitas kamar termasuk kategori lumayan, bersih, ada handuk dan perlengkapan mandi. Hanya saja kamar mandi terlalu sempit dan tidak ada exhouse sehingga baunya tercium diseisi kamar 😷 Kemarin sampai di hotel sekitar jam 10 malam, suasana sangat sepi dan lumayan lama memanggil penjaga guest house-nya (tidak ada yg standby), begitupula saat pagi mau check out."
RedDoorz Plus near Isola UPI,Icha Struggle,4.0,"(Translated by Google) Initially, I got a smaller room, but was moved to a room reserved for special guests because the first room had an electric short circuit, worried that a fire would occur if used. But because the guest rooms are rarely used/cleaned, the condition is smelly, the bathroom is a bit dirty and the sitting closet is broken. Actually quite comfortable... (Original) Awalnya dpt kamar yg lebih kecil, tp dipindahkan ke kamar yg disediakan untuk tamu khusus krn kamar pertama trdapat koslet listrik khawatir trjadi kebakaran jika digunakan. Tp krn kamar tamu jarang digunakan/dibersihkan jd kondisi bau, kamar mandi agak kotor dan closet duduk rusak. Sebenarnya cukup nyaman.."
RedDoorz Plus near Isola UPI,kireta kireta,4.0,(Translated by Google) Clean room..Clean toilet..warm water works well..given toiletries..AC works fine..TV is on but ant screen...The cupboard doesn't have a door..there is a prayer mat but no Qibla direction sign.. . (Original) Kamar bersih..Toliet bersih.. air hangat berfungsi dengan baik..dikasih peralatan mandi.. AC berfungsi dengan baik.. TV menyala tapi layar semut ... Lemari gak ad pintunya..ada sajadah tapi gak ada tanda arah kiblat...
RedDoorz Plus near Isola UPI,Cut Chairunisa Gracia Cempaka,5.0,"(Translated by Google) Stayed here many times and always satisfied, thank God. Always prioritizing cleanliness and service for visitors, incidentally the owner is also a Muslim. What's more, there is a washing machine and sunbathing area as well as a kitchen that is facilitated for visitors so that it makes me feel at home staying even for a full month during Ramadan. Alhamdulillah. Only the provision of parking space that needs to be expanded. So far, we've only parked in the yard of the empty house in front of this reddoorz. Thank You:)))) (Original) Berkali kali menginap disini dan selalu puas alhamdulillah. Selalu memprioritaskan kebersihan serta service thd pengunjung, kebetulan ownernya jg muslim. Terlebih, ada mesin cuci dan tempat menjemur serta dapur yg difasilitasi untuk pengunjung sehingga membuat sy betah menginap bahkan sebulan penuh saat ramadhan. Alhamdulillah. Hanya tinggal penyediaan tempat parkir yg perlu diperluas. Selama ini hanya parkir halaman di rumah kosong yg ada di depan reddoorz ini. Terimakasih:))))"
RedDoorz Plus near Isola UPI,Buliah Dicinto,4.0,"(Translated by Google) The room is very comfortable, beyond expectation, the interior is cool like a 5-star hotel, mirrors everywhere hehehe, only the stairs have a lot of turns, it's a shame if you carry a heavy suitcase (Original) Nyaman banget kamarnya, beyond expectation, interiornya keren kaya hotel bintang 5, mirror everywhere hehehe cuman tangga nya banyak belok2, kasian kalo bawa koper berat 😅"
RedDoorz Plus near Isola UPI,Where Are You?,1.0,(Translated by Google) First time using the Red doorz application. Book 2 rooms in the Geger Kalong Girang complex next to SMPIT Daarut Tauhid Boarding school. Given rooms 2203 and 2204 by guards who were very dirty at all. Entering the room the air conditioner is not cold. TV remote not working. The TV is very small like a computer monitor attached to the wall. THE CLOSET HOLE IS VERY DIRTY like it's never been cleaned. This is the first experience of staying at THIS PLACE. AND I WILL NEVER BE BACK TO THIS PLACE AGAIN (Original) Pertama kali pake aplikasi Red doorz. Pesan 2 kamar di komplek geger kalong girang samping SMPIT Daarut Tauhid Boarding school. Dikasih kamar 2203 dan 2204 oleh penjaga yg sama sekali sangat jutek. Masuk ke kamar AC tidak dingin. Remote TV tidak berfungsi. TV sangat kecil mirip monitor komputer yg di tempel di dinding. LUBANG KLOSET SANGAT KOTOR seperti tidak pernah dibersihkan. Ini adalah pengalaman pertama menginap di TEMPAT INI. DAN SAYA TIDAK AKAN KEMBALI LAGI KETEMPAT INI
